ID;amount;name;surname;fullname;email;active
2864;146.845;Kim;Hoover;Carl Schultz;rita@powers.bm;false
2865;148.006;Maxine;Hoover;Shelley Wolf;maria@mcneill.dz;false
2866;187.914;Ashley;Byers;Melissa Palmer;tara@holmes.ng;true
2867;127.746;Harvey;Pope;Clifford Jenkins;max@hutchinson.cc;false
2868;111.534;Wade;Walters;Marianne Hamrick;calvin@corbett.sj;true
2869;104.188;Neal;Barrett;Teresa Schroeder;gregory@fitzpatrick.in;false
2870;158.224;Melinda;Kirby;Marc Levin;alex@mcnamara.sa;false
2871;165.509;Gina;Jensen;Jerome Hines;allan@lynn.pl;true
2872;10.129;Curtis;Goldberg;Jenny Gallagher;katharine@bowers.mp;false
2873;17.691;Alfred;Hedrick;Franklin Carey;alfred@winters.hk;true
2874;156.165;Doris;Rice;Bruce Hoover;sherri@kemp.pe;false
2875;134.095;Tracy;Harper;Kathy Simmons;wesley@fitzpatrick.re;true
2876;16.02;Evan;Beach;Charlotte Bowling;stephanie@olson.py;true
2877;185.034;Erica;Boswell;Vincent Boswell;benjamin@dickerson.tf;true
2878;16.564;Stephen;Roach;Audrey Singleton;pauline@nash.li;false
2879;189.628;Brian;Steele;Tommy Norman;stephen@grimes.md;true
2880;149.849;Todd;Knowles;Shannon Baxter;gina@murphy.kw;false
2881;105.953;Stanley;Knowles;Nancy Lynch;brandon@hardy.ke;false
2882;157.185;Frederick;Blalock;Donna Nichols;laurence@chung.ai;false
2883;172.739;Geraldine;Gray;Vicki Nixon;suzanne@coble.sl;true
2884;187.291;Janet;Quinn;Scott Pollard;jane@mckenna.kz;true
2885;154.013;Guy;Daniel;Tracey Skinner;caroline@schwartz.rw;true
2886;185.248;Tommy;Bowling;Jean Hatcher;sandra@mcneill.th;false
2887;100.367;Annie;Solomon;Nathan Lowe;vivian@nash.mo;true
2888;142.523;Judith;Fitzpatrick;Zachary Kang;ronald@callahan.sv;true
2889;136.889;Joanne;Benton;Lewis Pate;don@moore.gd;false
2890;172.968;William;Pickett;Jerome Newton;glenda@pate.eh;true
2891;174.512;Geraldine;Wang;Catherine Preston;monica@terrell.mg;true
2892;106.888;Shannon;Clarke;Maxine Black;guy@yates.gb;true
2893;170.978;Laurence;Sinclair;Sandra Durham;guy@montgomery.bl;false
2894;181.461;Terry;Wallace;Connie Rich;tiffany@coley.mq;true
2895;139.666;Rita;Barbour;Alfred Miles;billy@abbott.pl;false
2896;179.948;Courtney;Liu;Theresa Robertson;jeanette@graves.ug;true
2897;120.787;Wayne;Harmon;Tiffany Teague;stacey@green.ar;true
2898;189.342;Cathy;Beatty;Aaron Russell;scott@allison.pr;true
2899;101.337;Todd;Woodward;Allison Finch;priscilla@horne.gt;false
2900;170.746;Darlene;Lamb;Lisa McKee;dorothy@swanson.ug;true
2901;102.965;Marshall;Arthur;Denise Walter;laura@golden.tw;false
2902;138.755;Ronnie;Case;Katherine McKay;paige@curtis.io;false
2903;153.395;Sandra;Love;Bill Ellington;arthur@roach.sz;false
2904;115.536;Brent;Chung;Gary Archer;heather@high.mx;true
2905;110.687;Katherine;Hardy;Clarence O;priscilla@gonzalez.tm;true
2906;106.719;Ashley;Fischer;Gretchen Johnston;joel@love.sg;false
2907;142.014;Geraldine;Dunlap;Eddie Livingston;karen@bolton.ls;true
2908;10.193;Tamara;Wang;Jonathan Ferrell;brenda@norman.ee;true
2909;129.967;Dana;Rich;Florence Byrne;kent@vincent.wf;true
2910;142.607;Jordan;Wilkerson;Zachary Bailey;vincent@cash.cz;true
2911;105.358;Jerry;McCormick;Maurice McKenna;neal@simmons.au;true
2912;146.927;Neal;Jennings;Keith Walter;ronnie@casey.pt;false
2913;110.212;Nicole;Hamilton;Julia Skinner;wesley@mills.de;false
2914;113.022;Marsha;McKenzie;Lloyd Chu;zachary@davis.sv;true
2915;107.279;Thelma;Huffman;Seth Bray;marshall@johnson.gd;true
2916;176.659;Vincent;Stephens;Jon Baker;ethel@lassiter.fm;false
2917;138.761;Nina;Bailey;Brent Dunlap;scott@kern.re;false
2918;143.974;Judy;Pittman;Ralph Nichols;allison@sullivan.gg;false
2919;102.045;Evelyn;Burnette;Jason Jennings;bob@wiggins.fi;true
2920;167.889;Terry;Skinner;Luis Brady;bill@simpson.pr;true
2921;126.168;Alex;Copeland;Chris Cochran;crystal@mcpherson.sh;false
2922;148.938;Juan;Simpson;Charlene Berger;carl@aldridge.jm;true
2923;160.941;Kay;Coley;Betsy Holmes;julie@harrell.ve;true
2924;114.077;Curtis;Bender;Richard Harris;leon@upchurch.us;true
2925;111.797;Claire;Perkins;Glenda O;juan@sumner.lc;false
2926;199.906;Sara;McCall;Eugene Brady;tracey@warren.ar;true
2927;181.689;Erin;Brady;Alison Craig;grace@holmes.es;false
2928;149.355;Guy;Love;Molly Rao;kim@watts.ch;false
2929;108.958;Veronica;Monroe;Harry Benson;jean@vaughn.mil;true
2930;108.022;Karen;Sutton;Clifford Maynard;harvey@gold.ne;false
2931;180.627;Brian;McGuire;Chris Erickson;marvin@coley.se;true
2932;165.839;Vincent;Ballard;Marvin Wang;nicholas@jordan.ai;false
2933;190.202;Randall;Raynor;Caroline Ballard;ashley@fox.vg;false
2934;134.305;Bob;Moss;Elaine House;eileen@mcpherson.mz;false
2935;199.592;Anne;Horn;Milton Miles;stacy@carey.sa;false
2936;17.917;Clarence;Abbott;Richard Chang;christian@berg.mq;true
2937;198.267;Francis;Bowling;Zachary Diaz;neal@brantley.nr;false
2938;191.168;Ken;Proctor;Hilda Hinson;dennis@chen.vn;false
2939;110.954;Joe;Nash;Dorothy Pugh;geoffrey@love.mk;true
2940;112.498;Bruce;Vaughan;Pauline Robinson;marilyn@christensen.ls;false
2941;122.341;Bobby;Ashley;Calvin Hunt;hazel@pugh.zm;true
2942;150.915;Jon;Monroe;Jerome Nelson;neal@lutz.pg;true
2943;143.786;Steven;Song;Carrie Henry;jerome@hartman.eh;true
2944;143.737;Sidney;Desai;Nathan Blalock;joyce@gordon.ir;true
2945;150.667;Ross;Barry;Audrey Crews;guy@hayes.bj;false
2946;150.457;Warren;Kay;Steven Frederick;gary@goldman.gi;false
2947;112.502;Maureen;Sykes;Charlotte Little;melinda@livingston.bb;true
2948;157.017;Neal;Steele;Glen Kang;wade@moser.ng;false
2949;139.413;Lillian;Saunders;Kenneth Reilly;amy@holmes.vg;true
2950;185.937;Jeremy;Desai;Grace Woodward;johnny@marsh.tr;true
2951;126.573;Lucy;Winters;Jennifer Olson;penny@hill.tn;false
2952;196.198;Martin;Beck;Lauren Simpson;heather@fitzpatrick.ni;true
2953;110.554;Leslie;Walter;Tim McKee;harold@chandler.bw;false
2954;156.722;Shannon;Hewitt;Betsy Barbour;barry@robinson.ag;true
2955;116.098;Dennis;Koch;Carl Sawyer;alex@massey.wf;false
2956;113.841;Carl;Nance;Randall Reilly;dorothy@dyer.be;true
2957;104.797;Neal;McFarland;Eva Coley;lewis@kane.se;false
2958;106.408;Christy;Watkins;Franklin Boyd;catherine@banks.sy;false
2959;193.447;Guy;Garrison;Pat Denton;audrey@lowe.sx;true
2960;150.373;Penny;Chung;Angela Puckett;gilbert@branch.sl;true
2961;126.793;Andrew;Lucas;Dan Hatcher;sidney@beck.ye;false
2962;101.135;Florence;Stone;Gretchen McIntosh;lori@green.et;true
2963;182.222;Kathy;Black;Nicole Fox;allison@bishop.br;true
2964;198.529;Guy;Benson;Sheryl Schultz;rhonda@rogers.aw;true
2965;114.081;Alex;Pappas;Jose Bradshaw;shannon@kent.in;true
2966;121.626;Caroline;Paul;Sharon Coley;marian@casey.na;false
2967;117.467;Joanne;Katz;Constance Winters;audrey@rodgers.om;false
2968;194.788;Amanda;Neal;Melinda Hamilton;gene@tilley.gy;false
2969;108.792;Cheryl;Swanson;Hazel Rowland;lori@coates.aw;false
2970;152.964;Edna;Russell;Harold Hoyle;lillian@merritt.iq;true
2971;142.859;William;Wolfe;Stephanie Braun;neal@stephens.ca;false
2972;169.348;Cynthia;Schwartz;Audrey Reed;glenda@cox.jo;true
2973;128.168;Kelly;Green;Glenda Rowland;henry@mckay.nf;false
2974;169.628;Ben;Townsend;Karen McKay;glenda@case.uz;false
2975;109.386;Sidney;Arthur;Harvey Stout;henry@butler.fm;true
2976;126.614;Dennis;Massey;Marlene Clements;stacey@hull.tl (changed from tp);false
2977;187.714;Derek;Cochran;Jason Parrott;tamara@murphy.gw;false
2978;133.332;James;Johnson;Rita Bowling;vincent@gay.cg;true
2979;111.183;Terry;Scarborough;Martin Glover;ethel@cobb.cx;true
2980;18.822;Helen;Crabtree;Henry Aldridge;karen@rowe.sh;true
2981;164.889;Claire;Byrne;Bobby Middleton;audrey@baker.az;true
2982;173.858;Marguerite;Eason;Patsy Stout;gregory@stephens.fj;true
2983;125.447;Elaine;Harris;James Lane;chris@mangum.cu;true
2984;172.641;Audrey;Jones;Ronald Hill;elsie@kern.ag;true
2985;151.726;Donna;Pickett;Gina Norman;nathan@hanna.ge;false
2986;149.899;Beth;O;Kyle Brandt;oscar@atkins.hn;false
2987;143.957;Sherri;Frederick;Diana Richmond;denise@teague.ng;true
2988;142.259;Renee;Kemp;Mary Lehman;sue@jordan.tm;false
2989;123.042;Wesley;Glover;Wesley Cowan;elaine@brantley.lc;true
2990;186.438;Jim;Robinson;Judy Golden;raymond@norman.km;true
2991;107.024;Wayne;O;Pauline Harrell;louis@sinclair.gu;true
2992;159.322;Gloria;McCarthy;Stacy Garrett;caroline@donovan.uz;true
2993;183.887;Ruth;Lane;Peggy Hicks;allison@stark.cw;false
2994;100.272;Danny;Walsh;Nina Cross;katharine@sutherland.mg;true
2995;142.568;Russell;Lindsay;Guy Levin;ralph@nguyen.vi;false
2996;154.479;Gina;Proctor;Raymond Rosenthal;hannah@brock.gw;true
2997;180.019;Glen;McKnight;Scott Forrest;annie@coley.ar;false
2998;109.825;Lynn;Nash;Melinda Hawkins;gayle@clements.eg;true
2999;137.119;Arthur;Weiner;Nicholas Jennings;claire@kaplan.ne;false
3000;130.151;Peggy;Cooper;Gladys Russell;glen@mills.sm;true
3001;189.162;Calvin;Olson;Jean Nance;eugene@steele.kw;true
3002;113.729;Kathleen;Aycock;Claude Hamilton;brandon@schwartz.ck;false
3003;178.046;Samuel;McClure;Patricia Hensley;steven@arthur.zm;false
3004;167.569;Leslie;Coley;Veronica Shapiro;tracy@ashley.fm;false
3005;150.895;Ronnie;Heath;Renee Song;brent@finch.vg;true
3006;123.765;Harvey;Bray;William Dickerson;lloyd@maynard.am;false
3007;111.147;Glen;Reed;Marsha Lehman;carl@horne.wf;false
3008;194.678;Bill;Davidson;Crystal Briggs;gary@olsen.us;true
3009;100.924;Kyle;Hall;Crystal Henry;tommy@tilley.ee;true
3010;107.873;Tracy;Fitzpatrick;Gary Steele;adam@heath.rw;true
3011;146.347;Pat;Hull;Gayle Hartman;mary@robinson.cc;false
3012;176.612;Joanna;Livingston;Nathan O;stephanie@lopez.hu;true
3013;141.218;Claire;McMillan;Lester Holland;sandra@jenkins.gn;false
3014;107.801;Shirley;Liu;Emma Crews;maureen@cash.gy;false
3015;196.682;Brett;Justice;Clarence Burnett;judy@hayes.tw;false
3016;193.426;Martin;Caldwell;Joe Coble;nicole@cross.gm;true
3017;152.709;Kyle;McDonald;Jason Mueller;jonathan@branch.eh;true
3018;165.666;Virginia;Anthony;Jessica Cherry;don@goldman.tw;true
3019;134.605;Jonathan;Sanchez;Christina Holland;annie@friedman.gh;false
3020;151.298;Ronnie;Stanton;Christina Vaughn;randall@herbert.ph;true
3021;176.411;Katharine;Copeland;Melinda Klein;evan@dickerson.gl;true
3022;170.962;Peter;Whitaker;Jonathan Horne;donna@cowan.cf;false
3023;185.202;Malcolm;Fleming;Gary Whitley;stephen@moon.ir;false
3024;104.362;Cathy;Roth;Geraldine Duke;paige@ball.hr;false
3025;164.269;Nina;McLean;Julian Chang;christina@locklear.mw;false
3026;173.004;Wayne;Nelson;Hazel Mills;leigh@langston.ps;false
3027;132.202;Allen;Anthony;Paige Becker;gayle@snyder.nz;true
3028;173.634;Theresa;Jernigan;Danielle Butler;martin@o.bj;true
3029;181.503;Malcolm;Walters;Betsy Newton;audrey@schwartz.zm;false
3030;10.606;Marsha;Tyler;Timothy Wall;lester@hardison.ck;true
3031;191.925;Stacy;Burnette;Kent Coble;gayle@pugh.ge;false
3032;102.248;Kenneth;Capps;Karen Weinstein;jackie@spivey.org;true
3033;159.991;Nathan;Braswell;Vivian Caldwell;sheryl@mcclure.sa;false
3034;176.443;Gene;Dolan;Alicia Glover;claire@reilly.az;false
3035;196.385;Miriam;Bowers;Danny Currin;martin@sutherland.hr;false
3036;125.977;Vincent;Carlton;Louis Manning;nina@brock.no;true
3037;187.761;Ryan;Pugh;Toni James;erin@schroeder.re;false
3038;190.594;Penny;Sullivan;Teresa Knight;audrey@parsons.io;true
3039;132.987;Eileen;Lam;Christy Carey;neal@bray.pg;false
3040;160.247;Warren;Nichols;Marcus Callahan;kerry@alexander.ve;false
3041;17.138;Bradley;Beach;Peter Benson;julie@lang.mm;false
3042;12.452;Diana;Goldberg;Janet Fitzpatrick;larry@zhang.gu;true
3043;13.118;Ross;Hill;Tina Cherry;jennifer@stout.ag;true
3044;173.756;Luis;Currin;Tonya Parsons;neal@o.hn;false
3045;189.313;Carrie;Fisher;Veronica Aycock;willie@eason.ma;false
3046;183.937;Glenda;Case;Calvin Olsen;thomas@grossman.ps;false
3047;145.708;Emily;Hoyle;Arnold Oakley;jack@walter.sm;false
3048;160.041;Catherine;Franklin;Stanley Chen;hugh@davidson.ug;false
3049;137.081;Nicole;Powers;Kristin Choi;gretchen@sherrill.um;false
3050;117.511;Neal;Gordon;Sidney Wu;charlene@scott.mr;true
3051;117.356;Dawn;Burch;George Wolfe;kent@haynes.bz;true
3052;157.888;Thelma;Baxter;Oscar Klein;rhonda@chandler.ck;true
3053;162.989;Douglas;Boyd;Kelly Fox;nina@singleton.nr;true
3054;176.942;Rick;Hall;Lois Jennings;gwendolyn@hawkins.re;false
3055;12.021;Linda;Fitzpatrick;Melinda Hawley;brian@goldstein.lu;false
3056;127.884;Joann;Godwin;Matthew Creech;danny@coble.lr;true
3057;131.287;Gretchen;Craven;Audrey Davies;chris@thomas.eg;false
3058;102.313;Nina;Abbott;Glenda Finch;jane@lane.pf;true
3059;158.083;Claire;Wall;Faye Bunn;claire@sims.mt;true
3060;195.805;Bob;Robinson;Pat Singh;greg@nguyen.mz;false
3061;129.548;Joseph;Conway;Robert Holmes;gary@mccall.pe;false
3062;141.423;Joanna;Blair;James Raynor;hugh@vaughn.id;true
3063;178.257;Ian;McConnell;Luis Wang;priscilla@baxter.cy;false
3064;133.301;Allison;Schultz;Harriet Chang;bernice@gill.eh;true
3065;183.347;Stacy;Hunt;Tamara Allison;calvin@arthur.cz;true
3066;135.289;Sandra;Fuller;Erin Blackwell;pauline@walters.sb;false
3067;193.838;Erika;Pate;Neal Coley;leon@scott.cf;true
3068;105.963;Wayne;Whitaker;Adam Rowland;geoffrey@starr.na;false
3069;117.362;Nina;McLean;Cheryl Hobbs;joshua@bowles.com;false
3070;172.648;Neal;Underwood;Peter Palmer;jeff@cook.gq;false
3071;15.792;Audrey;Schultz;Gene Coleman;chris@owens.hu;false
3072;18.253;Stephen;Harris;Paige Dawson;sheryl@livingston.cd;true
3073;128.273;Renee;Sharpe;Stephanie Gill;kristina@gordon.sr;true
3074;10.676;Lynn;Hood;Emily Willis;brent@durham.se;false
3075;162.989;Jay;Branch;Terry Matthews;vickie@mack.org;true
3076;10.244;Sherri;Lamb;Laurence Barton;maxine@hensley.cn;true
3077;134.911;Sue;Snyder;Cynthia Capps;christina@corbett.im;true
3078;116.339;Peggy;Lamb;Herbert Raynor;judith@case.lt;false
3079;145.699;Russell;Callahan;Geraldine Beach;dianne@burgess.mr;false
3080;133.623;Anne;Hawkins;Cheryl Fernandez;caroline@ballard.pg;false
3081;116.445;Ashley;Wiley;Danny Li;keith@branch.na;true
3082;179.137;Maurice;Weiss;Lillian Lassiter;rhonda@anderson.jo;true
3083;143.591;Julie;Schroeder;Franklin Gilbert;greg@baker.sz;false
3084;150.138;Ann;Moran;Sandra Hartman;tara@crawford.ug;false
3085;168.596;Kelly;Daniels;Kimberly McCall;sue@sullivan.nl;false
3086;121.514;Don;Schultz;Harvey Thompson;martin@starr.sd;true
3087;170.473;Florence;Murphy;Gail Sparks;peter@massey.sk;true
3088;164.634;Kristen;Hines;Miriam McKay;emily@mckenzie.ma;true
3089;146.655;Bradley;Lamb;Evelyn Guthrie;neal@schultz.to;false
3090;163.205;Maurice;Boswell;Diana Teague;elisabeth@horne.ye;true
3091;195.162;Willie;Ford;Marlene Barton;nina@mckay.cw;false
3092;128.539;Kristine;Pridgen;Karen Davies;wanda@adkins.ms;false
3093;121.271;Catherine;Chan;Claire Sherrill;wesley@barber.gb;false
3094;148.136;Jennifer;Bender;George Garcia;kristen@ball.sn;false
3095;138.556;Jessica;Cates;Charlene Hunt;keith@glover.edu;false
3096;11.95;Marsha;Odom;Molly Manning;katharine@bradley.lu;true
3097;179.559;Wade;Coley;Joan Briggs;willie@pearson.dz;true
3098;139.944;Eddie;Curtis;Pat Pitts;lester@gay.cr;false
3099;171.217;Kelly;O;Cynthia Gold;vivian@teague.il;false
3100;119.873;Eugene;Burgess;Marsha Shelton;faye@rogers.eh;true
3101;176.659;Barry;Donovan;Alvin Bender;nathan@walter.ni;true
3102;136.713;Jeff;Dickerson;Eddie May;anne@weiner.id;true
3103;187.612;Molly;Aycock;Stephen Glover;darlene@singleton.bv;false
3104;187.886;Leroy;Christian;Martin High;stacy@rich.vu;false
3105;179.959;Harvey;Reilly;Gayle Sawyer;marianne@cash.pe;true
3106;164.364;Kathy;Hayes;Theodore Farrell;florence@walter.sh;true
3107;111.672;Jonathan;Conrad;Annie Rubin;beth@watson.no;false
3108;182.261;Danny;Wolfe;Jessica Stephenson;regina@fox.tg;false
3109;188.541;Ethel;Bray;Leslie Hull;claude@henry.ad;false
3110;198.529;Claire;Rowe;Colleen Ballard;curtis@reid.cn;true
3111;15.876;Sandy;Olsen;Max Payne;carolyn@boyd.cv;true
3112;10.324;Vickie;Scott;Kimberly Henry;frederick@morris.cd;true
3113;127.059;Roy;Callahan;Theodore York;ricky@lutz.com;false
3114;122.573;George;Stevens;Jason Chandler;wendy@martin.tm;false
3115;119.158;Hannah;O;Jerry Proctor;colleen@cobb.cm;false
3116;154.953;Luis;Steele;Peggy York;faye@barefoot.ba;false
3117;128.814;Joseph;Richmond;Robin Blair;tammy@finch.pw;false
3118;187.452;Bruce;Bowers;Marlene Chang;rhonda@hedrick.cr;true
3119;102.438;Ben;Wagner;Kerry Sawyer;tracy@carey.ag;false
3120;156.282;Tony;Clements;Patricia Thornton;jeremy@galloway.se;true
3121;189.667;Steve;Hill;Katharine Zhang;alvin@nelson.kr;false
3122;135.267;Katherine;Davidson;Leroy Miles;audrey@nolan.be;true
3123;119.464;Renee;Sims;Katherine Holmes;katherine@hoyle.to;true
3124;146.049;Wade;Tilley;Nicholas Moore;cathy@oakley.vc;true
3125;150.277;Milton;Richmond;Carl Farmer;troy@jenkins.mc;false
3126;110.818;Willie;Ritchie;Veronica Robertson;ellen@park.mt;true
3127;160.095;Jeanne;Vick;Alex McDonald;melinda@scarborough.bi;true
3128;188.353;Kara;Blair;Marsha Tyler;kevin@parsons.zw;false
3129;159.045;Kristen;Warren;Steven Warren;anita@sullivan.sa;true
3130;194.113;Stephanie;Warren;Roger Burnette;paige@rich.gy;true
3131;119.017;Kristen;Hensley;Joan Parsons;clyde@simmons.py;false
3132;120.529;Peter;Craig;Florence Manning;nicholas@bray.lb;false
3133;139.151;Jean;McLean;Marcia Chang;emily@braun.eh;false
3134;145.656;Milton;Lowry;Suzanne Boykin;joyce@monroe.bi;false
3135;172.056;Tracy;Sanchez;Jack Odom;vincent@lanier.sg;true
3136;133.028;Juan;Whitehead;Terry Conner;vincent@black.kh;false
3137;167.131;Jean;Bowling;Holly Rich;judith@barton.ch;true
3138;112.938;Milton;Ford;Dean Pridgen;geraldine@morris.nu;true
3139;110.276;Sherri;Rao;George Hess;jimmy@middleton.ir;false
3140;116.031;Tracy;O;Rita Copeland;kerry@watts.bv;false
3141;177.488;Wayne;Huffman;Lester Horn;dorothy@hinton.ca;false
3142;132.113;Betsy;Moran;Calvin McCormick;karen@eason.cv;false
3143;147.972;Kim;Humphrey;Curtis Watts;vivian@ritchie.mr;false
3144;193.228;Sandra;Petersen;Cathy Chung;barbara@kemp.fj;true
3145;198.911;Stacy;Frederick;Lester Rice;jerome@ballard.fm;true
3146;134.831;Harry;Hinson;Theresa Tyler;jeanette@wang.ch;false
3147;140.418;Ben;Ballard;Vincent Hardy;sheryl@puckett.sy;true
3148;181.396;Philip;Dunlap;Jacob Burke;alison@fletcher.hu;false
3149;104.599;Maxine;McKay;Kay Case;julia@curry.ma;true
3150;199.577;Megan;Wagner;Louis Robertson;darlene@macdonald.hu;false
3151;162.658;Lois;Cherry;Beth Ballard;jordan@langley.gf;true
3152;14.584;Diana;Ballard;Douglas Siegel;kelly@rich.ir;false
3153;162.796;Jerry;Guthrie;Nancy Hunt;rita@watts.ye;true
3154;125.289;Alfred;Jennings;Alvin Cassidy;dana@stanley.sr;true
3155;145.487;Kristin;McDonald;Wendy Boyette;sherri@gibbons.tt;false
3156;130.749;Audrey;Pierce;Barry Law;annie@hedrick.mh;false
3157;171.263;Elsie;Pate;Randall Parrott;constance@wu.iq;false
3158;162.824;Diana;Boyette;Brian Meadows;lloyd@banks.ve;true
3159;143.417;Sue;Gunter;Vicki Boyette;glenda@mcnamara.mp;true
3160;147.225;George;May;Sarah Russell;randall@preston.sx;true
3161;10.723;Beth;Harvey;Julian Chandler;kay@paul.ba;false
3162;147.645;Lynne;Pollard;Guy Schwartz;erin@webb.au;false
3163;100.326;Clyde;Bradley;Sherry Solomon;hazel@jennings.um;true
3164;112.888;Raymond;Nash;Oscar Murphy;alvin@henderson.ng;false
3165;194.079;Jacob;Lindsay;Arnold Barefoot;ernest@silverman.by;false
3166;19.214;Sarah;Vaughn;Sue Gonzalez;florence@huffman.ge;false
3167;108.061;Claire;Starr;Claude Hicks;lynda@craig.hk;false
3168;15.549;Hannah;Stephens;Jordan Rowland;erin@pridgen.gi;false
3169;15.914;Elaine;Dickson;Kim Daniel;miriam@diaz.cg;false
3170;190.071;Veronica;Chan;Barry Walter;eleanor@o.af;true
3171;193.382;Keith;Beatty;Guy Harrell;danielle@lassiter.um;true
3172;153.249;Mark;Pierce;Christina Mack;marshall@rose.my;false
3173;192.395;Harvey;Li;Eva Cooke;harvey@robinson.kh;false
3174;196.529;Mary;Stone;Claire Rollins;jose@puckett.lc;true
3175;112.203;Joanne;Lamb;Kim Wiley;ben@merritt.rw;true
3176;119.685;Brenda;Beach;Nicholas Cook;melanie@tilley.dz;false
3177;101.852;Greg;Riley;Sandra Wiggins;wesley@creech.fk;true
3178;114.749;Henry;Zhang;Brent Pugh;melinda@palmer.fj;false
3179;102.483;Judith;Crane;Erica Thompson;harold@rubin.in;false
3180;146.525;Sarah;Curtis;Dana Newton;jerome@matthews.gs;false
3181;178.208;Arthur;Horn;Theodore Marks;samantha@mcnamara.bg;false
3182;195.608;Julia;Li;Deborah Hansen;calvin@lamb.ua;true
3183;167.422;Gilbert;Albright;Peggy Lindsay;wesley@livingston.ht;true
3184;192.011;Gladys;Carlton;Tracey Gay;claire@berry.mz;true
3185;183.587;Cheryl;Puckett;Lester Sutton;laurence@davidson.sz;true
3186;194.033;Gina;Crane;Pauline Kane;rita@odom.by;true
3187;187.241;Jacob;Hood;Courtney Kirby;herbert@mcintosh.ni;false
3188;148.984;Geraldine;Lucas;Mary Palmer;emma@pritchard.ao;false
3189;173.446;Constance;Sanchez;Vivian Nance;jason@singh.bg;false
3190;143.891;Joanne;Griffin;Harold Crews;dorothy@pierce.bs;true
3191;112.132;Benjamin;Byrne;Steven Knowles;bradley@abrams.at;true
3192;177.991;William;Gray;Carol Simmons;jason@clements.do;true
3193;132.264;Leah;Fisher;Allison Dalton;renee@stephens.lr;true
3194;105.789;Edgar;Carver;Jenny Garrett;vivian@waller.ng;false
3195;171.268;Rick;Webb;Wesley Stone;tamara@siegel.cf;false
3196;15.641;Raymond;Link;Anna Cook;harvey@hoyle.am;true
3197;174.032;Samantha;Byrne;Zachary Warren;marsha@hu.cg;false
3198;129.076;Mary;Lanier;Guy Harrell;george@arthur.io;true
3199;199.978;Danny;Clapp;Allison Koch;marc@mcfarland.fi;true
3200;138.908;Sandra;McKenzie;Nathan Case;jerome@gross.es;true
3201;173.035;Marc;Ross;Steve Hamrick;clarence@brantley.cw;false
3202;193.691;Alice;Hess;Anita Currin;gloria@dyer.nf;true
